Time,calib,bad,upstream,downstream
5701.7,0.597888,-0.175612,-0.175612,0.08537
5701.71,0.599841,-0.150222,-0.150222,0.138104
5701.72,0.601794,-0.121901,-0.121901,0.183026
5701.73,0.602771,-0.083815,-0.083815,0.235761
5701.74,0.599841,-0.059401,-0.059401,0.26994
5701.75,0.599841,-0.030104,-0.030104,0.289472
5701.76,0.600818,0.011888,0.011888,0.302167
5701.77,0.602771,0.057786,0.057786,0.30412
5701.78,0.599841,0.122239,0.122239,0.293378
5701.79,0.598865,0.155443,0.155443,0.278729
5701.8,0.601794,0.186693,0.186693,-5.173419
5701.81,0.600818,0.21306,0.21306,-7.01131
5701.82,0.601794,0.235521,0.235521,0.145917
5701.83,0.601794,0.254075,0.254075,0.080487
5701.84,0.600818,0.266771,0.266771,0.038495
5701.85,0.601794,0.274583,0.274583,-0.001544
5701.86,0.602771,0.273607,0.273607,-0.047442
5701.87,0.601794,0.268724,0.268724,-0.074786
5701.88,0.600818,0.257982,0.257982,-0.092364
5701.89,0.598865,0.225755,0.225755,-0.118731
5701.9,0.601794,0.208177,0.208177,-0.139239
5701.91,0.601794,0.170091,0.170091,-0.154864
5701.92,0.601794,0.122239,0.122239,-0.16463
5701.93,0.599841,0.084153,0.084153,-0.16756
5701.94,0.599841,0.044114,0.044114,-0.157794
5701.95,0.601794,0.000169,0.000169,-0.149981
5701.96,0.601794,-0.0428,-0.0428,-0.134356
5701.97,0.602771,-0.088698,-0.088698,-0.110919
5701.98,0.600818,-0.129714,-0.129714,-0.084552
5701.99,0.598865,-0.149245,-0.149245,-0.051349
5702,0.599841,-0.172682,-0.172682,-0.046466
5702.01,0.601794,-0.19905,-0.19905,-0.006427
5702.02,0.602771,-0.192214,-0.192214,-2.389239
5702.03,0.599841,-0.176589,-0.176589,-1.152911
5702.04,0.599841,-0.16194,-0.16194,0.114667
5702.05,0.600818,-0.13362,-0.13362,0.164472
5702.06,0.603748,-0.10237,-0.10237,0.236737
5702.07,0.600818,-0.061354,-0.061354,0.263104
5702.08,0.599841,-0.043776,-0.043776,0.284589
5702.09,0.598865,-0.009597,-0.009597,0.298261
5702.1,0.601794,0.029466,0.029466,0.303144
5702.11,0.602771,0.096849,0.096849,0.299237
5702.12,0.600818,0.134935,0.134935,0.283612
5702.13,0.598865,0.166185,0.166185,-3.351154
5702.14,0.598865,0.198411,0.198411,-3.397051
5702.15,0.601794,0.219896,0.219896,0.159589
5702.16,0.601794,0.24138,0.24138,0.100019
5702.17,0.601794,0.255052,0.255052,0.044354
5702.18,0.597888,0.267747,0.267747,-0.003497
5702.19,0.601794,0.271654,0.271654,-0.032794
5702.2,0.601794,0.266771,0.266771,-0.060138
5702.21,0.601794,0.259935,0.259935,-0.090411
5702.22,0.599841,0.251146,0.251146,-0.111896
5702.23,0.600818,,0,-0.13338
5702.24,0.601794,0.202318,0.202318,-0.149005
5702.25,0.600818,0.145677,0.145677,-0.158771
5702.26,0.601794,0.100755,0.100755,-0.16463
5702.27,0.599841,0.063646,0.063646,-0.158771
5702.28,0.600818,0.021653,0.021653,-0.154864
5702.29,0.600818,-0.022292,-0.022292,-0.139239
5702.3,0.602771,-0.065261,-0.065261,-0.118731
5702.31,0.599841,-0.109206,-0.109206,-0.091388
5702.32,0.600818,-0.145339,-0.145339,-0.063067
5702.33,0.599841,-0.134597,-0.134597,-0.025958
5702.34,0.600818,-0.19905,-0.19905,0.014081
5702.35,0.602771,-0.187331,-0.187331,-1.791583
5702.36,0.600818,-0.181472,-0.181472,-2.969317
5702.37,0.599841,-0.16487,-0.16487,0.102948
5702.38,0.598865,-0.144362,-0.144362,0.142011
5702.39,0.601794,-0.117018,-0.117018,0.217206
5702.4,0.602771,-0.082839,-0.082839,0.256269
5702.41,0.600818,-0.044753,-0.044753,0.277753
5702.42,0.600818,-0.007643,-0.007643,0.294354
5702.43,0.605701,0.027513,0.027513,0.302167
5702.44,0.602771,0.063646,0.063646,0.300214
5702.45,0.600818,0.106614,0.106614,0.278729
5702.46,0.600818,0.142747,0.142747,-1.53963
5702.47,0.600818,0.171068,0.171068,-7.002521
5702.48,0.602771,0.199388,0.199388,0.172284
5702.49,0.602771,0.220872,0.220872,0.121503
5702.5,0.601794,0.24138,0.24138,0.063886
5702.51,0.599841,0.252122,0.252122,0.012128
5702.52,0.600818,0.259935,0.259935,-0.019122
5702.53,0.602771,0.259935,0.259935,-0.065021
5702.54,0.601794,0.257982,0.257982,-0.088458
5702.55,0.601794,0.248216,0.248216,-0.10213
5702.56,0.599841,0.232591,0.232591,-0.131427
5702.57,0.601794,0.190599,0.190599,-0.149981
5702.58,0.602771,0.163255,0.163255,-0.158771
5702.59,0.601794,0.11638,0.11638,-0.16463
5702.6,0.601794,0.0822,0.0822,-0.165606
5702.61,0.599841,0.041185,0.041185,-0.142169
5702.62,0.601794,-0.000807,-0.000807,-0.145099
5702.63,0.600818,-0.0428,-0.0428,-0.124591
5702.64,0.602771,-0.086745,-0.086745,-0.100177
5702.65,0.600818,-0.124831,-0.124831,-0.072833
5702.66,0.599841,-0.139479,-0.139479,-0.038653
5702.67,0.598865,-0.1678,-0.1678,0.007245
5702.68,0.601794,-0.191237,-0.191237,0.015058
5702.69,0.602771,-0.183425,-0.183425,-2.979083
5702.7,0.601794,-0.162917,-0.162917,-8.807208
5702.71,0.601794,-0.153151,-0.153151,-8.810138
5702.72,0.600818,-0.123854,-0.123854,-8.811114
5702.73,0.600818,-0.091628,-0.091628,0.24162
5702.74,0.601794,-0.055495,-0.055495,0.277753
5702.75,0.602771,-0.021315,-0.021315,0.297284
5702.76,0.601794,-0.003737,-0.003737,0.305097
5702.77,0.598865,0.039232,0.039232,0.30412
5702.78,0.600818,0.096849,0.096849,0.292401
5702.79,0.601794,0.132982,0.132982,0.282636
5702.8,0.603748,0.163255,0.163255,-8.746661
5702.81,0.601794,0.194505,0.194505,0.062909
5702.82,0.599841,0.215989,0.215989,0.139081
5702.83,0.598865,0.237474,0.237474,0.079511
5702.84,0.600818,0.251146,0.251146,0.027753
5702.85,0.602771,0.259935,0.259935,-0.009356
5702.86,0.601794,0.265794,0.265794,-0.049396
5702.87,0.599841,0.262864,0.262864,-0.080646
5702.88,0.598865,0.255052,0.255052,-0.114825
5702.89,0.600818,0.245286,0.245286,-0.125567
5702.9,0.601794,0.195482,0.195482,-0.144122
5702.91,0.603748,0.17888,0.17888,-0.158771
5702.92,0.599841,0.141771,0.141771,-0.16756
5702.93,0.600818,0.093919,0.093919,-0.168536
5702.94,0.599841,0.058763,0.058763,-0.160724
5702.95,0.602771,0.017747,0.017747,-0.153888
5702.96,0.603748,-0.026198,-0.026198,-0.13338
5702.97,0.600818,-0.06819,-0.06819,-0.109942
5702.98,0.598865,-0.111159,-0.111159,-0.084552
5702.99,0.599841,-0.148268,-0.148268,-0.053302
5703,0.602771,-0.147292,-0.147292,-0.0367
5703.01,0.602771,-0.194167,-0.194167,-0.004474
5703.02,0.602771,-0.184401,-0.184401,-1.785724
5703.03,0.599841,-0.174636,-0.174636,-0.561114
5703.04,0.601794,-0.158034,-0.158034,0.115644
5703.05,0.602771,-0.13069,-0.13069,0.154706
5703.06,0.602771,-0.097487,-0.097487,0.237714
5703.07,0.602771,-0.060378,-0.060378,0.264081
5703.08,0.601794,-0.040847,-0.040847,0.286542
5703.09,0.599841,-0.010573,-0.010573,0.299237
5703.1,0.600818,0.032396,0.032396,0.303144
5703.11,0.602771,0.095872,0.095872,0.298261
5703.12,0.602771,0.134935,0.134935,0.284589
5703.13,0.601794,0.164232,0.164232,-3.348224
5703.14,0.599841,0.195482,0.195482,-3.396075
5703.15,0.599841,0.219896,0.219896,0.159589
5703.16,0.602771,0.24138,0.24138,0.100019
5703.17,0.603748,0.256029,0.256029,0.045331
5703.18,0.602771,0.264818,0.264818,-0.000567
5703.19,0.601794,0.27263,0.27263,-0.037677
5703.2,0.600818,0.2697,0.2697,-0.074786
5703.21,0.601794,0.264818,0.264818,-0.10506
5703.22,0.603748,,0,-0.116778
5703.23,0.602771,,0,-0.139239
5703.24,0.600818,0.208177,0.208177,-0.155841
5703.25,0.599841,0.14763,0.14763,-0.168536
5703.26,0.602771,0.104661,0.104661,-0.170489
5703.27,0.603748,0.065599,0.065599,-0.162677
5703.28,0.602771,0.024583,0.024583,-0.158771
5703.29,0.602771,-0.018386,-0.018386,-0.146075
5703.3,0.600818,-0.060378,-0.060378,-0.119708
5703.31,0.601794,-0.106276,-0.106276,-0.093341
5703.32,0.602771,-0.144362,-0.144362,-0.064044
5703.33,0.602771,-0.13655,-0.13655,-0.03963
5703.34,0.601794,-0.192214,-0.192214,-0.0367
5703.35,0.601794,-0.185378,-0.185378,0.032636
5703.36,0.602771,-0.173659,-0.173659,-2.964435
5703.37,0.603748,-0.16487,-0.16487,-7.024005
5703.38,0.603748,-0.140456,-0.140456,0.142987
5703.39,0.599841,-0.10237,-0.10237,0.206464
5703.4,0.600818,-0.070143,-0.070143,0.254315
5703.41,0.601794,-0.051589,-0.051589,0.280683
5703.42,0.602771,-0.013503,-0.013503,0.297284
5703.43,0.602771,0.028489,0.028489,0.303144
5703.44,0.600818,0.080247,0.080247,0.299237
5703.45,0.600818,0.134935,0.134935,0.287519
5703.46,0.602771,0.170091,0.170091,0.23869
5703.47,0.603748,0.198411,0.198411,-7.002521
5703.48,0.605701,0.223802,0.223802,0.184979
5703.49,0.602771,0.24431,0.24431,0.126386
5703.5,0.599841,0.263841,0.263841,0.062909
5703.51,0.601794,0.27263,0.27263,0.011151
5703.52,0.601794,0.277513,0.277513,-0.018146
5703.53,0.601794,0.27556,0.27556,-0.063067
5703.54,0.600818,0.270677,0.270677,-0.083575
5703.55,0.599841,0.259935,0.259935,-0.108966
5703.56,0.599841,0.227708,0.227708,-0.13045
5703.57,0.601794,0.21013,0.21013,-0.149005
5703.58,0.601794,0.14763,0.14763,-0.1617
5703.59,0.601794,0.112474,0.112474,-0.170489
5703.6,0.600818,0.072435,0.072435,-0.170489
5703.61,0.600818,0.033372,0.033372,-0.154864
5703.62,0.602771,-0.012526,-0.012526,-0.148028
5703.63,0.602771,-0.055495,-0.055495,-0.127521
5703.64,0.602771,-0.100417,-0.100417,-0.104083
5703.65,0.597888,-0.138503,-0.138503,-0.076739
5703.66,0.600818,-0.139479,-0.139479,-0.044513
5703.67,0.602771,-0.183425,-0.183425,-0.034747
5703.68,0.603748,-0.190261,-0.190261,0.012128
5703.69,0.600818,-0.179518,-0.179518,-2.982013
5703.7,0.600818,-0.170729,-0.170729,-4.691974
5703.71,0.600818,-0.147292,-0.147292,0.159589
5703.72,0.602771,-0.117018,-0.117018,0.17912
5703.73,0.602771,-0.084792,-0.084792,0.242597
5703.74,0.602771,-0.066237,-0.066237,0.266034
5703.75,0.600818,-0.024245,-0.024245,0.286542
5703.76,0.599841,0.016771,0.016771,0.297284
5703.77,0.602771,0.062669,0.062669,0.296308
5703.78,0.603748,0.125169,0.125169,0.282636
5703.79,0.601794,0.159349,0.159349,0.2758
5703.8,0.598865,0.194505,0.194505,-5.174396
5703.81,0.600818,0.218919,0.218919,-1.610919
5703.82,0.601794,0.243333,0.243333,0.137128
5703.83,0.602771,0.258958,0.258958,0.079511
5703.84,0.601794,0.273607,0.273607,0.026776
5703.85,0.600818,0.278489,0.278489,-0.012286
5703.86,0.599841,0.280443,0.280443,-0.048419
5703.87,0.602771,0.273607,0.273607,-0.078692
5703.88,0.603748,0.266771,0.266771,-0.10213
5703.89,0.603748,0.230638,0.230638,-0.123614
5703.9,0.601794,0.200364,0.200364,-0.144122
5703.91,0.602771,0.169114,0.169114,-0.158771
5703.92,0.601794,0.124193,0.124193,-0.16463
5703.93,0.603748,0.084153,0.084153,-0.166583
5703.94,0.602771,0.040208,0.040208,-0.165606
5703.95,0.602771,0.001146,0.001146,-0.149981
5703.96,0.599841,-0.043776,-0.043776,-0.131427
5703.97,0.601794,-0.088698,-0.088698,-0.107013
5703.98,0.603748,-0.131667,-0.131667,-0.079669
5703.99,0.601794,-0.154128,-0.154128,-0.047442
5704,0.602771,-0.175612,-0.175612,-0.033771
5704.01,0.600818,-0.19612,-0.19612,-0.003497
5704.02,0.601794,-0.189284,-0.189284,-1.776935
5704.03,0.602771,-0.173659,-0.173659,-1.821856
5704.04,0.604724,-0.160964,-0.160964,0.115644
5704.05,0.601794,-0.129714,-0.129714,0.165448
5704.06,0.600818,-0.095534,-0.095534,0.222089
5704.07,0.600818,-0.07405,-0.07405,0.265058
5704.08,0.604724,-0.043776,-0.043776,0.287519
5704.09,0.602771,-0.003737,-0.003737,0.299237
5704.1,0.602771,0.039232,0.039232,0.303144
5704.11,0.599841,0.100755,0.100755,0.290448
5704.12,0.600818,0.1447,0.1447,0.2758
5704.13,0.603748,0.177903,0.177903,-5.171466
5704.14,0.604724,0.2072,0.2072,-1.593341
5704.15,0.601794,0.230638,0.230638,0.160565
5704.16,0.601794,0.254075,0.254075,0.098065
5704.17,0.600818,0.266771,0.266771,0.042401
5704.18,0.601794,0.276536,0.276536,0.004315
5704.19,0.603748,0.276536,0.276536,-0.0367
5704.2,0.602771,0.276536,0.276536,-0.075763
5704.21,0.600818,0.266771,0.266771,-0.103106
5704.22,0.599841,0.265794,0.265794,-0.115802
5704.23,0.602771,0.225755,0.225755,-0.139239
5704.24,0.602771,0.188646,0.188646,-0.154864
5704.25,0.602771,0.136888,0.136888,-0.162677
5704.26,0.598865,0.101732,0.101732,-0.16756
5704.27,0.600818,0.060716,0.060716,-0.159747
5704.28,0.602771,0.015794,0.015794,-0.152911
5704.29,0.602771,-0.026198,-0.026198,-0.13631
5704.3,0.601794,-0.07112,-0.07112,-0.112872
5704.31,0.600818,-0.111159,-0.111159,-0.089435
5704.32,0.601794,-0.148268,-0.148268,-0.061114
5704.33,0.601794,-0.143386,-0.143386,-0.022052
5704.34,0.601794,-0.203932,-0.203932,-0.031817
5704.35,0.601794,-0.185378,-0.185378,-0.564044
5704.36,0.600818,-0.171706,-0.171706,-3.160724
5704.37,0.599841,-0.16487,-0.16487,0.104901
5704.38,0.600818,-0.138503,-0.138503,0.157636
5704.39,0.602771,-0.107253,-0.107253,0.198651
5704.4,0.601794,-0.07112,-0.07112,0.254315
5704.41,0.600818,-0.053542,-0.053542,0.280683
5704.42,0.599841,-0.018386,-0.018386,0.296308
5704.43,0.602771,0.020677,0.020677,0.303144
5704.44,0.603748,0.071458,0.071458,0.299237
5704.45,0.600818,0.123216,0.123216,0.281659
5704.46,0.600818,0.160325,0.160325,-1.540606
5704.47,0.602771,0.190599,0.190599,-5.198809
5704.48,0.603748,0.215013,0.215013,0.169354
5704.49,0.603748,0.23845,0.23845,0.110761
5704.5,0.600818,0.254075,0.254075,0.056073
5704.51,0.599841,0.267747,0.267747,0.000409
5704.52,0.601794,0.2697,0.2697,-0.022052
5704.53,0.601794,0.273607,0.273607,-0.066974
5704.54,0.603748,0.264818,0.264818,-0.0992
5704.55,0.600818,0.258958,0.258958,-0.106036
5704.56,0.599841,,0,-0.13338
5704.57,0.600818,0.216966,0.216966,-0.149981
5704.58,0.602771,0.152513,0.152513,-0.160724
5704.59,0.601794,0.115403,0.115403,-0.165606
5704.6,0.601794,0.076341,0.076341,-0.16463
5704.61,0.598865,0.036302,0.036302,-0.147052
5704.62,0.600818,-0.00862,-0.00862,-0.139239
5704.63,0.603748,-0.052565,-0.052565,-0.118731
5704.64,0.603748,-0.094557,-0.094557,-0.092364
5704.65,0.600818,-0.13362,-0.13362,-0.064044
5704.66,0.600818,-0.140456,-0.140456,-0.032794
5704.67,0.601794,-0.183425,-0.183425,-0.024981
5704.68,0.603748,-0.187331,-0.187331,0.026776
5704.69,0.603748,-0.177565,-0.177565,-2.437091
5704.7,0.601794,-0.16487,-0.16487,-1.143146
5704.71,0.600818,-0.151198,-0.151198,0.143964
5704.72,0.601794,-0.119948,-0.119948,0.173261
5704.73,0.603748,-0.087722,-0.087722,0.231854
5704.74,0.601794,-0.049636,-0.049636,0.2758
5704.75,0.601794,-0.027175,-0.027175,0.292401
5704.76,0.600818,0.001146,0.001146,0.30119
5704.77,0.602771,0.061693,0.061693,0.30412
5704.78,0.604724,0.102708,0.102708,0.291425
5704.79,0.602771,0.140794,0.140794,0.280683
5704.8,0.601794,0.168138,0.168138,-5.185138
5704.81,0.600818,0.200364,0.200364,0.195722
5704.82,0.601794,0.221849,0.221849,0.137128
5704.83,0.602771,0.24138,0.24138,0.079511
5704.84,0.603748,0.257005,0.257005,0.0258
5704.85,0.600818,0.263841,0.263841,-0.012286
5704.86,0.600818,0.270677,0.270677,-0.050372
5704.87,0.602771,0.264818,0.264818,-0.086505
5704.88,0.603748,0.257005,0.257005,-0.111896
5704.89,0.604724,0.249193,0.249193,-0.121661
5704.9,0.600818,0.200364,0.200364,-0.143146
5704.91,0.601794,0.191575,0.191575,-0.158771
5704.92,0.601794,0.137864,0.137864,-0.16463
5704.93,0.602771,0.095872,0.095872,-0.16463
5704.94,0.602771,0.05388,0.05388,-0.154864
5704.95,0.599841,0.015794,0.015794,-0.148028
5704.96,0.600818,-0.028151,-0.028151,-0.128497
5704.97,0.601794,-0.07112,-0.07112,-0.10213
5704.98,0.604724,-0.115065,-0.115065,-0.075763
5704.99,0.601794,-0.141432,-0.141432,-0.045489
5705,0.600818,-0.141432,-0.141432,-0.030841
5705.01,0.601794,-0.186354,-0.186354,0.000409
5705.02,0.602771,-0.180495,-0.180495,-1.149005
5705.03,0.603748,-0.173659,-0.173659,-1.754474
5705.04,0.601794,-0.154128,-0.154128,0.140058
5705.05,0.600818,-0.129714,-0.129714,0.166425
5705.06,0.602771,-0.097487,-0.097487,0.219159
5705.07,0.602771,-0.063307,-0.063307,0.262128
5705.08,0.601794,-0.026198,-0.026198,0.287519
5705.09,0.601794,-0.00862,-0.00862,0.299237
5705.1,0.600818,0.042161,0.042161,0.30412
5705.11,0.599841,0.091966,0.091966,0.292401
5705.12,0.602771,0.124193,0.124193,0.277753
5705.13,0.603748,0.157396,0.157396,-5.168536
5705.14,0.602771,0.184739,0.184739,-3.395098
5705.15,0.598865,0.21306,0.21306,0.158612
5705.16,0.600818,0.230638,0.230638,0.098065
5705.17,0.602771,0.247239,0.247239,0.044354
5705.18,0.602771,0.257982,0.257982,-0.001544
5705.19,0.599841,0.264818,0.264818,-0.035724
5705.2,0.598865,0.264818,0.264818,-0.079669
5705.21,0.600818,0.257005,0.257005,-0.103106
5705.22,0.601794,0.249193,0.249193,-0.111896
5705.23,0.602771,,0,-0.13631
5705.24,0.600818,0.204271,0.204271,-0.151935
5705.25,0.600818,0.146653,0.146653,-0.160724
5705.26,0.600818,0.104661,0.104661,-0.165606
5705.27,0.601794,0.069505,0.069505,-0.156817
5705.28,0.602771,0.026536,0.026536,-0.152911
5705.29,0.601794,-0.015456,-0.015456,-0.135333
5705.3,0.599841,-0.056472,-0.056472,-0.114825
5705.31,0.600818,-0.098464,-0.098464,-0.089435
5705.32,0.601794,-0.141432,-0.141432,-0.060138
5705.33,0.602771,-0.146315,-0.146315,-0.026935
5705.34,0.601794,-0.195143,-0.195143,-0.024005
5705.35,0.600818,-0.178542,-0.178542,0.033612
5705.36,0.601794,-0.176589,-0.176589,-2.994708
5705.37,0.602771,-0.163893,-0.163893,-0.524005
5705.38,0.602771,-0.138503,-0.138503,0.173261
5705.39,0.604724,-0.109206,-0.109206,0.20744
5705.4,0.600818,-0.072097,-0.072097,0.250409
5705.41,0.600818,-0.044753,-0.044753,0.279706
5705.42,0.601794,-0.021315,-0.021315,0.294354
5705.43,0.604724,0.015794,0.015794,0.302167
5705.44,0.602771,0.071458,0.071458,0.30119
5705.45,0.601794,0.120286,0.120286,0.278729
5705.46,0.600818,0.154466,0.154466,-1.538653
5705.47,0.601794,0.185716,0.185716,-5.196856
5705.48,0.602771,0.209153,0.209153,0.18205
5705.49,0.603748,0.234544,0.234544,0.120526
5705.5,0.602771,0.251146,0.251146,0.063886
5705.51,0.600818,0.262864,0.262864,0.013104
5705.52,0.600818,0.2697,0.2697,-0.017169
5705.53,0.600818,0.27263,0.27263,-0.060138
5705.54,0.604724,0.266771,0.266771,-0.100177
5705.55,0.603748,0.257005,0.257005,-0.10213
5705.56,0.603748,-5.309402,0,-0.126544
5705.57,0.600818,-1.648269,0,-0.145099
5705.58,0.602771,0.169114,0.169114,-0.156817
5705.59,0.604724,0.121263,0.121263,-0.1617
5705.6,0.601794,0.084153,0.084153,-0.1617
5705.61,0.601794,0.041185,0.041185,-0.144122
5705.62,0.600818,0.000169,0.000169,-0.142169
5705.63,0.601794,-0.043776,-0.043776,-0.121661
5705.64,0.603748,-0.085768,-0.085768,-0.097247
5705.65,0.602771,-0.128737,-0.128737,-0.069903
5705.66,0.601794,-0.140456,-0.140456,-0.040606
5705.67,0.600818,-0.171706,-0.171706,0.002362
5705.68,0.602771,-0.186354,-0.186354,0.032636
5705.69,0.602771,-0.174636,-0.174636,-1.818927
5705.7,0.602771,-0.162917,-0.162917,-2.523028
5705.71,0.599841,-0.144362,-0.144362,0.148847
5705.72,0.600818,-0.117995,-0.117995,0.190839
5705.73,0.602771,-0.083815,-0.083815,0.227948
5705.74,0.603748,-0.059401,-0.059401,0.271894
5705.75,0.600818,-0.034987,-0.034987,0.289472
5705.76,0.601794,0.005052,0.005052,0.298261
5705.77,0.601794,0.045091,0.045091,0.300214
5705.78,0.600818,0.115403,0.115403,0.287519
5705.79,0.600818,0.149583,0.149583,0.278729
5705.8,0.602771,0.183763,0.183763,-6.990802
5705.81,0.602771,0.211107,0.211107,-1.613849
5705.82,0.599841,0.235521,0.235521,0.137128
5705.83,0.599841,0.256029,0.256029,0.076581
5705.84,0.601794,0.268724,0.268724,0.024823
5705.85,0.603748,0.276536,0.276536,-0.013263
5705.86,0.602771,0.27556,0.27556,-0.052325
5705.87,0.600818,0.276536,0.276536,-0.10213
5705.88,0.601794,0.265794,0.265794,-0.108966
5705.89,0.600818,0.24138,0.24138,-0.122638
5705.9,0.603748,0.203294,0.203294,-0.140216
5705.91,0.603748,0.173021,0.173021,-0.153888
5705.92,0.601794,0.133958,0.133958,-0.162677
5705.93,0.600818,0.095872,0.095872,-0.16463
5705.94,0.600818,0.054857,0.054857,-0.154864
5705.95,0.601794,0.009935,0.009935,-0.147052
5705.96,0.601794,-0.034011,-0.034011,-0.128497
5705.97,0.601794,-0.077956,-0.077956,-0.10506
5705.98,0.600818,-0.117995,-0.117995,-0.077716
5705.99,0.600818,-0.148268,-0.148268,-0.046466
5706,0.600818,-0.156081,-0.156081,-0.014239
5706.01,0.602771,-0.19319,-0.19319,0.018964
5706.02,0.601794,-0.184401,-0.184401,-1.769122
5706.03,0.600818,-0.174636,-0.174636,-3.062091
5706.04,0.600818,-0.159011,-0.159011,0.121503
5706.05,0.602771,-0.132643,-0.132643,0.170331
5706.06,0.603748,-0.097487,-0.097487,0.225019
5706.07,0.602771,-0.065261,-0.065261,0.261151
5706.08,0.600818,-0.044753,-0.044753,0.282636
5706.09,0.601794,-0.00569,-0.00569,0.296308
5706.1,0.602771,0.034349,0.034349,0.302167
5706.11,0.603748,0.090989,0.090989,0.291425
5706.12,0.603748,0.139818,0.139818,0.2758
5706.13,0.601794,0.173021,0.173021,-5.165606
5706.14,0.599841,0.201341,0.201341,-8.806231
5706.15,0.601794,0.229661,0.229661,-1.637286
5706.16,0.603748,0.248216,0.248216,0.097089
5706.17,0.601794,0.266771,0.266771,0.040448
5706.18,0.601794,0.274583,0.274583,-0.01131
5706.19,0.601794,0.280443,0.280443,-0.038653
5706.2,0.602771,0.277513,0.277513,-0.079669
5706.21,0.603748,0.267747,0.267747,-0.114825
5706.22,0.603748,-1.594558,0,-0.112872
5706.23,0.602771,-1.644362,0,-0.13631
5706.24,0.599841,0.195482,0.195482,-0.149981
5706.25,0.602771,0.142747,0.142747,-0.159747
5706.26,0.600818,0.108568,0.108568,-0.163653
5706.27,0.605701,0.066575,0.066575,-0.1617
5706.28,0.602771,0.026536,0.026536,-0.144122
5706.29,0.601794,-0.020339,-0.020339,-0.135333
5706.3,0.602771,-0.06819,-0.06819,-0.113849
5706.31,0.601794,-0.1053,-0.1053,-0.085528
5706.32,0.605701,-0.135573,-0.135573,-0.055255
5706.33,0.604724,-0.145339,-0.145339,-0.021075
5706.34,0.597888,-0.19612,-0.19612,0.01994
5706.35,0.600818,-0.183425,-0.183425,0.031659
5706.36,0.600818,-0.175612,-0.175612,-2.94881
5706.37,0.601794,-0.16487,-0.16487,-7.609942
5706.38,0.604724,-0.141432,-0.141432,0.170331
5706.39,0.597888,-0.106276,-0.106276,0.21037
5706.4,0.601794,-0.072097,-0.072097,0.250409
5706.41,0.600818,-0.057448,-0.057448,0.274823
5706.42,0.603748,-0.019362,-0.019362,0.289472
5706.43,0.604724,0.020677,0.020677,0.295331
5706.44,0.603748,0.074388,0.074388,0.294354
5706.45,0.600818,0.126146,0.126146,0.273847
5706.46,0.601794,0.162278,0.162278,-1.54256
5706.47,0.603748,0.192552,0.192552,-7.00545
5706.48,0.603748,0.218919,0.218919,0.169354
5706.49,0.602771,0.240403,0.240403,0.11369
5706.5,0.600818,0.259935,0.259935,0.058026
5706.51,0.600818,0.268724,0.268724,0.006269
5706.52,0.600818,0.277513,0.277513,-0.030841
5706.53,0.605701,0.276536,0.276536,-0.06795
5706.54,0.601794,0.273607,0.273607,-0.109942
5706.55,0.600818,0.260911,0.260911,-0.108966
5706.56,0.600818,0.225755,0.225755,-0.132403
5706.57,0.601794,0.202318,0.202318,-0.147052
5706.58,0.603748,0.163255,0.163255,-0.158771
5706.59,0.602771,0.118333,0.118333,-0.165606
5706.6,0.600818,0.079271,0.079271,-0.165606
5706.61,0.601794,0.037278,0.037278,-0.148028
5706.62,0.602771,-0.006667,-0.006667,-0.140216
5706.63,0.604724,-0.048659,-0.048659,-0.121661
5706.64,0.602771,-0.091628,-0.091628,-0.095294
5706.65,0.600818,-0.13069,-0.13069,-0.065021
5706.66,0.601794,-0.140456,-0.140456,-0.031817
5706.67,0.603748,-0.173659,-0.173659,0.008222
5706.68,0.602771,-0.189284,-0.189284,0.038495
5706.69,0.601794,-0.184401,-0.184401,-1.752521
5706.7,0.600818,-0.174636,-0.174636,-2.348224
5706.71,0.599841,-0.154128,-0.154128,0.171308
5706.72,0.603748,-0.124831,-0.124831,0.201581
5706.73,0.603748,-0.092604,-0.092604,0.236737
5706.74,0.601794,-0.051589,-0.051589,0.266034
5706.75,0.599841,-0.031081,-0.031081,0.286542
5706.76,0.601794,0.006028,0.006028,0.299237
5706.77,0.604724,0.059739,0.059739,0.297284
5706.78,0.602771,0.102708,0.102708,0.276776
5706.79,0.600818,0.136888,0.136888,0.277753
5706.8,0.600818,0.170091,0.170091,-5.172442
5706.81,0.602771,0.198411,0.198411,-1.608966
5706.82,0.603748,0.220872,0.220872,0.137128
5706.83,0.602771,0.24138,0.24138,0.077558
5706.84,0.602771,0.254075,0.254075,0.026776
5706.85,0.599841,0.266771,0.266771,-0.01131
5706.86,0.604724,0.267747,0.267747,-0.050372
5706.87,0.603748,0.265794,0.265794,-0.093341
5706.88,0.603748,0.256029,0.256029,-0.107013
5706.89,0.600818,0.250169,0.250169,-0.120685
5706.9,0.600818,0.198411,0.198411,-0.143146
5706.91,0.601794,0.18181,0.18181,-0.153888
5706.92,0.604724,0.129075,0.129075,-0.1617
5706.93,0.603748,0.092943,0.092943,-0.165606
5706.94,0.600818,0.05388,0.05388,-0.160724
5706.95,0.600818,0.012864,0.012864,-0.146075
5706.96,0.603748,-0.033034,-0.033034,-0.128497
5706.97,0.602771,-0.076003,-0.076003,-0.107013
5706.98,0.602771,-0.117018,-0.117018,-0.080646
5706.99,0.602771,-0.140456,-0.140456,-0.050372
5707,0.601794,-0.144362,-0.144362,-0.013263
