Jonathan, Jonathan, Chris		mg/L
272.0000	-0.0014	0.0555	0.0788	0.1177	0.1744	0.1742	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
274.0000	-0.0013	0.0588	0.0866	0.1298	0.1887	0.1901	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
276.0000	-0.0013	0.0624	0.0956	0.1439	0.2064	0.2091	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
278.0000	-0.0012	0.0675	0.1068	0.1609	0.2278	0.2323	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
280.0000	-0.0014	0.0729	0.1188	0.1796	0.2520	0.2580	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
282.0000	-0.0015	0.0790	0.1320	0.1998	0.2782	0.2858	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
284.0000	-0.0014	0.0854	0.1458	0.2210	0.3050	0.3142	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
286.0000	-0.0014	0.0922	0.1602	0.2432	0.3337	0.3442	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
288.0000	-0.0013	0.0996	0.1747	0.2651	0.3626	0.3746	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
290.0000	-0.0015	0.1054	0.1861	0.2819	0.3851	0.3981	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
292.0000	-0.0014	0.1074	0.1902	0.2880	0.3932	0.4062	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
294.0000	-0.0014	0.1047	0.1848	0.2800	0.3825	0.3949	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
296.0000	-0.0013	0.0984	0.1709	0.2595	0.3565	0.3670	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
298.0000	-0.0015	0.0890	0.1517	0.2306	0.3196	0.3280	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
300.0000	-0.0015	0.0785	0.1298	0.1983	0.2773	0.2833	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
302.0000	-0.0015	0.0683	0.1082	0.1659	0.2363	0.2398	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
304.0000	-0.0015	0.0583	0.0888	0.1366	0.1975	0.1990	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
306.0000	-0.0015	0.0504	0.0721	0.1118	0.1653	0.1651	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
308.0000	-0.0014	0.0441	0.0590	0.0923	0.1397	0.1384	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
310.0000	-0.0015	0.0393	0.0496	0.0785	0.1214	0.1193	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
312.0000	-0.0015	0.0363	0.0439	0.0696	0.1096	0.1071	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
314.0000	-0.0015	0.0345	0.0405	0.0644	0.1021	0.0998	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
316.0000	-0.0015	0.0331	0.0382	0.0609	0.0971	0.0946	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
318.0000	-0.0014	0.0319	0.0366	0.0583	0.0930	0.0909	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
320.0000	-0.0014	0.0313	0.0355	0.0563	0.0901	0.0883	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
322.0000	-0.0015	0.0303	0.0344	0.0546	0.0874	0.0859	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
324.0000	-0.0015	0.0298	0.0338	0.0535	0.0856	0.0844	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
326.0000	-0.0014	0.0291	0.0332	0.0523	0.0835	0.0826	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
328.0000	-0.0013	0.0283	0.0318	0.0501	0.0803	0.0798	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
330.0000	-0.0014	0.0269	0.0293	0.0464	0.0753	0.0746	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
332.0000	-0.0014	0.0251	0.0260	0.0415	0.0686	0.0678	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
334.0000	-0.0014	0.0229	0.0219	0.0355	0.0606	0.0596	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
336.0000	-0.0014	0.0209	0.0179	0.0295	0.0528	0.0515	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
338.0000	-0.0015	0.0190	0.0143	0.0239	0.0456	0.0441	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
340.0000	-0.0015	0.0175	0.0112	0.0194	0.0395	0.0378	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
342.0000	-0.0014	0.0164	0.0089	0.0160	0.0349	0.0330	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
344.0000	-0.0013	0.0153	0.0072	0.0134	0.0314	0.0294	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
346.0000	-0.0014	0.0147	0.0058	0.0114	0.0286	0.0266	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
348.0000	-0.0014	0.0141	0.0047	0.0097	0.0264	0.0244	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
350.0000	-0.0014	0.0135	0.0039	0.0086	0.0247	0.0227	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
